Competition,Team 1,Team 2,Result,Round,Year,Date
Copa do Brasil,Cruzeiro / MG,Abc / RN,1 x 0,16,2014,01/10/2014
Copa do Brasil,América / RN,Flamengo / RJ,0 x 1,17,2014,01/10/2014
Copa do Brasil,Corinthians / SP,Atlético / MG,2 x 0,17,2014,01/10/2014
Copa do Brasil,Abc / RN,Cruzeiro / MG,3 x 2,17,2014,15/10/2014
Copa do Brasil,Flamengo / RJ,América / RN,1 x 0,17,2014,15/10/2014
Copa do Brasil,Atlético / MG,Corinthians / SP,4 x 1,17,2014,15/10/2014
Copa do Brasil,Santos / SP,Botafogo / RJ,5 x 0,17,2014,16/10/2014
Copa do Brasil,Cruzeiro / MG,Santos / SP,1 x 0,17,2014,29/10/2014
Copa do Brasil,Flamengo / RJ,Atlético / MG,2 x 0,17,2014,29/10/2014
Copa do Brasil,Santos / SP,Cruzeiro / MG,3 x 3,17,2014,05/11/2014
Copa do Brasil,Atlético / MG,Flamengo / RJ,4 x 1,17,2014,05/11/2014
Copa do Brasil,Atlético / MG,Cruzeiro / MG,2 x 0,18,2014,12/11/2014
Copa do Brasil,Cruzeiro / MG,Atlético / MG,0 x 1,18,2014,26/11/2014
Copa do Brasil,Atlético / AC,Real Noroeste Capixaba / ES,0 x 1,1,2015
Copa do Brasil,Real Noroeste Capixaba / ES,Atlético / AC,3 x 2,1,2015
Copa do Brasil,Santo André / SP,Goiás / GO,0 x 1,1,2015
Copa do Brasil,Luziania / DF,América / MG,0 x 3,1,2015
Copa do Brasil,Estrela do Norte / ES,Sampaio Correa / MA,3 x 2,1,2015
Copa do Brasil,Moto Club / MA,Boa / MG,1 x 1,1,2015
Copa do Brasil,Alecrim / RN,Tupi / MG,0 x 2,1,2015
Copa do Brasil,Brasil / RS,Flamengo / RJ,1 x 2,1,2015
Copa do Brasil,Vilhena / RO,PONTE PRETA / SP,1 x 1,2,2015
Copa do Brasil,Maringá Futebol Clube / PR,Madureira / RJ,2 x 0,2,2015
Copa do Brasil,Independente Tucuruí / PA,Icasa / CE,5 x 0,2,2015
Copa do Brasil,Santos / AP,Portuguesa / SP,1 x 3,2,2015
Copa do Brasil,MURICI FUTEBOL CLUBE / AL,Cuiabá / MT,3 x 2,2,2015
Copa do Brasil,Vitória da Conquista / BA,Palmeiras / SP,1 x 4,2,2015
Copa do Brasil,Villa Nova / MG,CORITIBA / PR,0 x 3,2,2015
Copa do Brasil,Rio Branco / AC,Vasco da Gama / RJ,1 x 2,2,2015
Copa do Brasil,Capivariano / SP,Ser Caxias / RS,3 x 0,2,2015
Copa do Brasil,Cabofriense / RJ,Luverdense / MT,1 x 1,2,2015
Copa do Brasil,Boavista / RJ,Abc / RN,0 x 1,3,2015
Copa do Brasil,Londrina / PR,SANTOS / SP,0 x 1,3,2015
Copa do Brasil,Remo / PA,ATLETICO / PR,1 x 1,3,2015
Copa do Brasil,Lajeadense / RS,Bragantino / SP,2 x 1,3,2015
Copa do Brasil,Interporto / TO,Chapecoense / SC,2 x 5,3,2015
Copa do Brasil,Princesa do Solimões / AM,FIGUEIRENSE / SC,2 x 2,3,2015
Copa do Brasil,REAL NOROESTE / ES,CRICIÚMA / SC,1 x 4,3,2015
Copa do Brasil,ÁGUIA NEGRA / MS,Paysandu / PA,2 x 2,3,2015
Copa do Brasil,Cuiabá / MT,MURICI / AL,2 x 0,4,2015
Copa do Brasil,Luverdense / MT,Cabofriense / RJ,1 x 0,4,2015
Copa do Brasil,Flamengo / RJ,Brasil / RS,2 x 0,4,2015
Copa do Brasil,CAXIAS / RS,Capivariano / SP,0 x 0,4,2015
Copa do Brasil,Icasa / CE,INDEPENDENTE / PA,2 x 0,4,2015
Copa do Brasil,Abc / RN,Boavista / RJ,2 x 0,4,2015
Copa do Brasil,Anapolina / GO,Vitória / BA,1 x 2,4,2015
Copa do Brasil,Ituano / SP,Joinville / SC,3 x 0,4,2015
Copa do Brasil,Confiança / SE,Ceará / CE,0 x 0,5,2015
Copa do Brasil,PIAUÍ / PI,Salgueiro / PE,1 x 0,5,2015
Copa do Brasil,Jacuipense / BA,Paraná / PR,0 x 1,5,2015
Copa do Brasil,Coruripe / AL,Atlético / GO,1 x 1,5,2015
Copa do Brasil,Globo / RN,AMÉRICA / RN,1 x 5,5,2015
Copa do Brasil,Operário / MT,Avaí / SC,0 x 0,5,2015
Copa do Brasil,Cene / MS,Sport / PE,1 x 2,5,2015
Copa do Brasil,BOTAFOGO / PB,Botafogo / RJ,2 x 2,5,2015
Copa do Brasil,Campinense / PB,Grêmio / RS,1 x 2,5,2015
Copa do Brasil,FIGUEIRENSE / SC,Princesa do Solimões / AM,2 x 1,5,2015
Copa do Brasil,Goiás / GO,Santo André / SP,1 x 0,6,2015
Copa do Brasil,SAMPAIO CORREA / MA,Estrela do Norte / ES,4 x 1,6,2015
Copa do Brasil,Paysandu / PA,ÁGUIA NEGRA / MS,2 x 0,6,2015
Copa do Brasil,Brasília / DF,Náutico / PE,0 x 1,6,2015
Copa do Brasil,RÍVER / PI,FORTALEZA / CE,0 x 1,6,2015
Copa do Brasil,Nacional / AM,Bahia / BA,0 x 0,6,2015
Copa do Brasil,PONTE PRETA / SP,Vilhena / RO,3 x 0,6,2015
Copa do Brasil,CRB / AL,Amadense / SE,1 x 0,6,2015
Copa do Brasil,Athlético / PR,Remo / PA,5 x 4,7,2015
Copa do Brasil,Madureira / RJ,Maringá / PR,3 x 1,7,2015
Copa do Brasil,Vitória / BA,Anapolina / GO,1 x 1,7,2015
Copa do Brasil,Avaí / SC,Operário / MT,3 x 1,7,2015
Copa do Brasil,Náutico / PE,Brasília / DF,2 x 0,7,2015
Copa do Brasil,Paraná / PR,Jacuipense / BA,4 x 5,7,2015
Copa do Brasil,Joinville / SC,Ituano / SP,1 x 0,7,2015
Copa do Brasil,Ceará / CE,Confiança / SE,1 x 0,7,2015
Copa do Brasil,Boa / MG,Moto Club / MA,3 x 4,8,2015
